Opta - Manchester United - 2017/18
Opta - Arsenal - 2017/18
Opta - Newcastle United - 2017/18
Opta - Tottenham Hotspur - 2017/18
Opta - Chelsea - 2017/18
Opta - Everton - 2017/18
Opta - Leicester City - 2017/18
Opta - Liverpool - 2017/18
Opta - Southampton - 2017/18
Opta - West Ham United - 2017/18
Opta - Crystal Palace - 2017/18
Opta - West Bromwich Albion - 2017/18
Opta - Brighton and Hove Albion - 2017/18
Opta - Huddersfield Town - 2017/18
Opta - Manchester City - 2017/18
Opta - Watford - 2017/18
Opta - Swansea City - 2017/18
Opta - Burnley - 2017/18
Opta - Bournemouth - 2017/18
Opta - Stoke City - 2017/18
Opta - Manchester United - 2018/19
Opta - Arsenal - 2018/19
Opta - Newcastle United - 2018/19
Opta - Tottenham Hotspur - 2018/19
Opta - Chelsea - 2018/19
Opta - Everton - 2018/19
Opta - Leicester City - 2018/19
Opta - Liverpool - 2018/19
Opta - Southampton - 2018/19
Opta - West Ham United - 2018/19
Opta - Crystal Palace - 2018/19
Opta - Brighton and Hove Albion - 2018/19
Opta - Huddersfield Town - 2018/19
Opta - Wolverhampton Wanderers - 2018/19
Opta - Manchester City - 2018/19
Opta - Fulham - 2018/19
Opta - Watford - 2018/19
Opta - Burnley - 2018/19
Opta - Bournemouth - 2018/19
Opta - Cardiff City - 2018/19
Opta - Manchester United - 2019/20
Opta - Arsenal - 2019/20
Opta - Newcastle United - 2019/20
Opta - Tottenham Hotspur - 2019/20
Opta - Aston Villa - 2019/20
Opta - Chelsea - 2019/20
Opta - Everton - 2019/20
Opta - Leicester City - 2019/20
Opta - Liverpool - 2019/20
Opta - Southampton - 2019/20
Opta - West Ham United - 2019/20
Opta - Crystal Palace - 2019/20
Opta - Brighton and Hove Albion - 2019/20
Opta - Wolverhampton Wanderers - 2019/20
Opta - Manchester City - 2019/20
Opta - Norwich City - 2019/20
Opta - Sheffield United - 2019/20
Opta - Watford - 2019/20
Opta - Burnley - 2019/20
Opta - Bournemouth - 2019/20
Opta - Manchester United - 2020/21
Opta - Leeds United - 2020/21
Opta - Arsenal - 2020/21
Opta - Newcastle United - 2020/21
Opta - Tottenham Hotspur - 2020/21
Opta - Aston Villa - 2020/21
Opta - Chelsea - 2020/21
Opta - Everton - 2020/21
Opta - Leicester City - 2020/21
Opta - Liverpool - 2020/21
Opta - Southampton - 2020/21
Opta - West Ham United - 2020/21
Opta - Crystal Palace - 2020/21
Opta - West Bromwich Albion - 2020/21
Opta - Brighton and Hove Albion - 2020/21
Opta - Wolverhampton Wanderers - 2020/21
Opta - Manchester City - 2020/21
Opta - Sheffield United - 2020/21
Opta - Fulham - 2020/21
Opta - Burnley - 2020/21
Wyscout - Arsenal (England) - 2017/18
Wyscout - Leicester City (England) - 2017/18
Wyscout - Brighton & Hove Albion (England) - 2017/18
Wyscout - Chelsea (England) - 2017/18
Wyscout - Crystal Palace (England) - 2017/18
Wyscout - Everton (England) - 2017/18
Wyscout - Manchester United (England) - 2017/18
Wyscout - Newcastle United (England) - 2017/18
Wyscout - Southampton (England) - 2017/18
Wyscout - Watford (England) - 2017/18
Wyscout - West Bromwich Albion (England) - 2017/18
Wyscout - AFC Bournemouth (England) - 2017/18
Wyscout - Burnley (England) - 2017/18
Wyscout - Huddersfield Town (England) - 2017/18
Wyscout - Liverpool (England) - 2017/18
Wyscout - Manchester City (England) - 2017/18
Wyscout - Stoke City (England) - 2017/18
Wyscout - Swansea City (England) - 2017/18
Wyscout - Tottenham Hotspur (England) - 2017/18
Wyscout - West Ham United (England) - 2017/18
Wyscout - Roma (Italy) - 2017/18
Wyscout - Atalanta (Italy) - 2017/18
Wyscout - Bologna (Italy) - 2017/18
Wyscout - Crotone (Italy) - 2017/18
Wyscout - Hellas Verona (Italy) - 2017/18
Wyscout - Internazionale (Italy) - 2017/18
Wyscout - Juventus (Italy) - 2017/18
Wyscout - Lazio (Italy) - 2017/18
Wyscout - Sampdoria (Italy) - 2017/18
Wyscout - Sassuolo (Italy) - 2017/18
Wyscout - Udinese (Italy) - 2017/18
Wyscout - Benevento (Italy) - 2017/18
Wyscout - Chievo (Italy) - 2017/18
Wyscout - Fiorentina (Italy) - 2017/18
Wyscout - Genoa (Italy) - 2017/18
Wyscout - Milan (Italy) - 2017/18
Wyscout - Napoli (Italy) - 2017/18
Wyscout - SPAL (Italy) - 2017/18
Wyscout - Torino (Italy) - 2017/18
Wyscout - Cagliari (Italy) - 2017/18
Wyscout - Villarreal (Spain) - 2017/18
Wyscout - Levante (Spain) - 2017/18
Wyscout - Celta de Vigo (Spain) - 2017/18
Wyscout - Athletic Club (Spain) - 2017/18
Wyscout - Girona (Spain) - 2017/18
Wyscout - Sevilla (Spain) - 2017/18
Wyscout - Málaga (Spain) - 2017/18
Wyscout - Barcelona (Spain) - 2017/18
Wyscout - Deportivo La Coruña (Spain) - 2017/18
Wyscout - Valencia (Spain) - 2017/18
Wyscout - Leganés (Spain) - 2017/18
Wyscout - Real Sociedad (Spain) - 2017/18
Wyscout - Deportivo Alavés (Spain) - 2017/18
Wyscout - Espanyol (Spain) - 2017/18
Wyscout - Las Palmas (Spain) - 2017/18
Wyscout - Real Madrid (Spain) - 2017/18
Wyscout - Getafe (Spain) - 2017/18
Wyscout - Real Betis (Spain) - 2017/18
Wyscout - Eibar (Spain) - 2017/18
Wyscout - Atlético Madrid (Spain) - 2017/18
Wyscout - Bayer Leverkusen (Germany) - 2017/18
Wyscout - Bayern München (Germany) - 2017/18
Wyscout - Hoffenheim (Germany) - 2017/18
Wyscout - Hertha BSC (Germany) - 2017/18
Wyscout - Freiburg (Germany) - 2017/18
Wyscout - Borussia M'gladbach (Germany) - 2017/18
Wyscout - Schalke 04 (Germany) - 2017/18
Wyscout - Hamburger SV (Germany) - 2017/18
Wyscout - Mainz 05 (Germany) - 2017/18
Wyscout - Wolfsburg (Germany) - 2017/18
Wyscout - Borussia Dortmund (Germany) - 2017/18
Wyscout - RB Leipzig (Germany) - 2017/18
Wyscout - Köln (Germany) - 2017/18
Wyscout - Werder Bremen (Germany) - 2017/18
Wyscout - Eintracht Frankfurt (Germany) - 2017/18
Wyscout - Augsburg (Germany) - 2017/18
Wyscout - Hannover 96 (Germany) - 2017/18
Wyscout - Stuttgart (Germany) - 2017/18
Wyscout - Angers (France) - 2017/18
Wyscout - Bordeaux (France) - 2017/18
Wyscout - Lille (France) - 2017/18
Wyscout - Olympique Lyonnais (France) - 2017/18
Wyscout - Olympique Marseille (France) - 2017/18
Wyscout - Metz (France) - 2017/18
Wyscout - Monaco (France) - 2017/18
Wyscout - Montpellier (France) - 2017/18
Wyscout - PSG (France) - 2017/18
Wyscout - Saint-Étienne (France) - 2017/18
Wyscout - Troyes (France) - 2017/18
Wyscout - Amiens SC (France) - 2017/18
Wyscout - Caen (France) - 2017/18
Wyscout - Dijon (France) - 2017/18
Wyscout - Guingamp (France) - 2017/18
Wyscout - Nantes (France) - 2017/18
Wyscout - Nice (France) - 2017/18
Wyscout - Rennes (France) - 2017/18
Wyscout - Strasbourg (France) - 2017/18
Wyscout - Toulouse (France) - 2017/18
