-1.062721485700081514e+00	1.159114504619450425e+00	2.135869365985000601e-01	7.502034276271547508e-01	4.700652556634073442e-01	1.144626476292509354e+00	-5.324342658143325080e-01	-1.267120951607040302e+00	-3.961052979352479575e-01	-1.664958667440862294e-01	-3.048559740754839265e-01	9.954010536785080632e-01	-1.382453507511998358e+00	1.943055861528386330e-01	-1.221738377976005374e+00	8.747847860427716560e-01	-3.158558148653950459e-01	-5.130857221001180468e-01	-5.330274899507883024e-01	-1.970349046935008230e-01	1.010135273271185019e+00	6.554295327689164674e-01	-2.943405305196101773e-01	-2.223846625582644454e-01	-6.497040408610722517e-01	6.234593406730302156e-01	-2.806691395698018843e-01	-3.328536376749520742e-01	-3.665718860786706945e-01	-2.617313722003762888e-01	1.138757333700999963e+00	-9.863914262042894343e-01	2.184686633204659945e+00	1.115344509068881829e+00	4.236646460116209600e-01	-3.543212874702088011e-01	-3.749259234161570475e-01	8.885529131503919764e-01	4.496008346631207853e-01	6.474245696266060779e-02	3.676661403502198278e-01	-6.052126252485089397e-01	1.055712349070512257e-01	-1.056831113739063327e-01	-1.785256538985653951e-01	-6.633215328903502295e-01	-1.240586161745028893e+00	-1.367018257068727038e+00	-8.373464656577483956e-01	-1.961343984341169744e+00	-8.224270054932041329e-01	-4.147361899599551482e-01	6.594242574032305182e-01	3.400672798549602138e-01	-6.172496066337571641e-01	-1.108192552301735523e-01	1.550118923366665236e+00	-5.261587371174030192e-01	1.156950591298517406e+00	1.325481078343600239e-01	3.630259439609004879e-01	-2.222281923316505869e-01	-2.899014735173113810e-01	1.164183253868968260e+00	7.577676262260785167e-02	2.584254568691574105e-01	-3.940658381346897610e-01	1.843995905711583339e+00	3.966506176287433738e-01	2.176602290005998086e-01	1.186850019322763516e-01	-6.184424713048137789e-01	-3.010890385187649509e-01	8.222335489925920449e-01	9.690522568991450925e-01	8.637915389420091142e-03	9.487827057817156684e-02	8.876022886871050288e-02	1.100430464057926105e+00	-6.145118161647772359e-01	1.846895714352488893e+00	-1.088834818905173307e+00	-4.323541466649812870e-01	-1.153564062614777841e+00	-1.088718727351763338e+00	3.403438965818224027e-01	-9.047776814371901732e-01	3.955128653087312124e-02	-2.408129409008678279e-01	-7.415039711935579314e-01	-1.525303337838696649e+00	-8.097314516430650366e-01	-9.888626582461509384e-01	2.703726368216972653e-01	-3.075709111408559959e-01	-5.888275455775521250e-01
-1.189473606252334559e+00	7.216545726693692764e-01	1.594387517473494276e+00	3.181191295888781134e-01	-3.672550361041638789e-01	-9.969214040284568590e-01	4.486263003958180229e-01	-1.393870800509391383e+00	-3.159174018633916781e-01	2.160366853364680539e-01	-2.736155568125373527e-01	-8.586883487327306996e-01	-1.452702424343878806e-01	1.185710408782161052e+00	-1.213471008752689206e+00	-6.001751233469206775e-02	6.165115597708606399e-02	-2.177788079798149978e-01	-4.686894177938595862e-01	1.563468898452005762e+00	-5.162872673418142933e-01	-1.055298074187932533e+00	8.691193893255508840e-01	-4.010290888482683225e-01	-9.134263006027907306e-01	9.076697833814241223e-01	-7.969964949862899939e-01	-1.960668858853812091e-01	-1.153232860257394021e+00	-2.580717143046976081e-01	-9.552369613485652833e-01	-1.234256729995203195e+00	-1.297627678241145777e+00	-8.463026583241948231e-01	-6.289777997987169300e-01	1.581919305165249812e+00	1.421936518699734808e+00	1.193980102183717307e+00	-2.552967300733615108e-01	7.065463825465853054e-01	-2.272566895181250546e-01	-1.325974847516192545e+00	-7.743253415595769962e-01	6.160040507170551072e-01	-7.306985050090109013e-01	-3.482696206954869478e-01	-5.436335624006082279e-01	1.234676145821318682e+00	-2.413459729169355139e+00	1.177722861754176398e+00	4.951570110380888456e-01	-9.859455667121964639e-01	-4.176950420010444032e-01	-5.170366365062952774e-01	-9.227242037325987800e-01	-9.460035059334673813e-01	8.505191602540337348e-01	-3.762470974293793402e-01	-8.987721063448117498e-02	2.145675277945687798e-01	1.494253504292534895e+00	6.636818358648723937e-01	-3.509394377124025466e-01	-8.493013069665721337e-01	-8.388223440676575438e-01	-5.231430689709974935e-01	-4.440296632681666744e-01	-8.163142829686709234e-01	-7.105141527441929394e-01	3.413599696540284972e-02	-6.986388548823114775e-01	-4.350308487288089693e-02	1.493216909899695855e-01	7.208618094526253461e-01	-3.537121420428517848e-01	-5.961487430381249286e-01	1.043168932163799800e+00	-7.395912783705267390e-01	-1.533691969282323098e-01	3.388453732648533112e-01	8.752444898076391921e-02	1.120927020243449368e+00	1.282147583866918072e+00	-1.557914313060853262e+00	-1.189325494805758554e+00	-5.426655844011901708e-01	-1.238476330744585074e-01	1.549566049715312754e+00	9.348325447845230451e-01	-6.267596510713925317e-01	-1.798121531815175256e-01	-1.022432926187651497e-01	-6.364142894378490567e-01	1.899763589647327500e+00	2.120383029667121944e-01	6.725448704986329851e-01
-8.179508572823954715e-01	3.320291590642290291e-01	1.766038059642953406e-01	1.491549227036339798e-01	-6.845519199981295877e-01	8.004211927883774225e-01	8.543159229808734434e-01	2.082354339898335738e+00	-1.587195469589104180e+00	-5.449996306168195526e-01	1.033200301265374099e+00	2.876420931448718799e-01	6.203485878618135718e-01	-1.218742799524032305e+00	4.879880790455661255e-01	-3.180680040139955422e-01	-1.237946513970946370e-02	6.468948753708504418e-01	-2.550804043769356877e-01	1.083147344566128961e-01	-1.047383739289629467e+00	-9.296547789045704890e-01	8.477760939909597185e-03	-2.503972046611819147e-03	-1.057055887390995208e-01	1.088840918328204121e-01	2.687103763933030631e+00	4.639694095650465089e-01	1.256955648560018846e+00	1.488311049187620028e-01	5.194630226999984446e-01	3.219960442136087786e-01	5.096428279847645681e-01	5.767248807556689671e-01	-5.216032155820163330e-02	9.098107429746311869e-02	-1.791953362893642376e+00	-1.049975319525300765e+00	9.882050830493128712e-01	1.037936422881493154e-01	1.117193520974339327e+00	2.011135836818549016e+00	-8.550829371370080034e-01	1.047621171639328663e+00	1.175019914018113863e-02	4.983264386234378951e-01	2.014135091758877838e+00	-2.513673898520616956e-01	-4.499547528490592252e-01	1.645176335629554565e+00	-2.717119248631217829e-02	4.314368734726904964e-01	-3.919173719073518747e-01	5.466606384427030729e-01	-5.835307942741752019e-02	-3.303184872060054844e-01	3.996178593568454340e-02	6.073556446918553231e-01	6.365289723008260570e-01	4.879850008552474860e-01	-1.595786187191272187e+00	3.646705996739635913e-01	-3.459173295987360564e-01	-2.527206709447831212e-01	-6.782602482770444530e-01	-9.001777610301834320e-01	6.027618532607545987e-01	-2.362308536204152654e-01	-1.015020329486061718e-01	-4.977783487833387088e-02	1.604124140609574756e+00	1.044582650840608196e+00	-3.789851772223943316e-01	-8.569136826632337556e-01	1.611387068579164250e-01	-6.031050007764583443e-01	3.446450994091679876e-01	7.563677053737476452e-01	5.178041470001654156e-01	1.365720546844452432e+00	-5.721821582557012897e-01	1.845135634285976600e+00	-1.224002626456908605e+00	1.639792909882976213e+00	-7.654034598902809128e-01	2.833575135648697674e-01	5.903710002874915791e-02	4.513647862481162121e-01	1.197836917778309029e+00	-1.025845769915860961e+00	1.793583093412706386e+00	-2.356574668712726472e-01	2.573840193991490666e-01	-5.374205672735630213e-01	-6.897086815419850581e-01	1.931252552511884213e+00
-2.294437890069120634e-01	6.062260329278396087e-02	-4.881336951633140075e-01	1.460113116153810842e-01	1.189914702277988789e-01	-9.326796422066935266e-01	1.061208344304952256e+00	-1.137934524659022451e+00	-1.433418858969256471e+00	-5.088334056134692363e-01	-2.339891108110279672e-01	9.254205303482498923e-01	-5.966764833431038584e-01	7.067385148743550172e-01	7.441591831934446510e-01	-1.763771092060271994e-01	-4.905262722491426919e-02	-5.318194606549713210e-01	-6.267787359028836880e-01	-1.161731769105206480e+00	4.033105968214498183e-02	-6.821070007779325151e-01	-1.944348468764773019e-01	-1.211700766545783514e+00	-8.967181921507222375e-01	-9.864612556140713862e-01	-1.254458705158046250e+00	-5.482906243697686088e-01	-1.068076145620848072e+00	-7.900043362698981886e-01	-8.253773868490188459e-01	1.434017991434830275e-01	-1.725673332718192121e+00	-9.170252682943210720e-01	-5.305109568236631157e-01	-3.802715780329625206e-01	1.132314431397913213e+00	-1.197463283262509171e+00	-7.546351110849357502e-01	-8.451696190500443961e-01	-8.363285060890743861e-01	-1.352167828912613778e+00	-8.527276091064601715e-01	-1.458213929661069219e+00	-1.248109822153504300e+00	-7.259772755529517174e-02	5.039219341311510503e-01	-1.000261658478808657e+00	2.987956329524649401e+00	-1.272600726326298171e+00	-6.701397559011168514e-01	2.416262371856895130e-01	-4.136394284997671478e-01	-1.057828292493935285e+00	-4.451078917288309733e-01	-2.075549904909450016e-01	-1.088808421866787501e+00	-1.591411723048236304e+00	1.308148551364413104e+00	-1.248877357860012305e+00	1.463915819010189745e-01	-3.415766300845222148e-01	-3.502812593318058165e-01	-2.693152219558062610e-01	-2.832812643282699439e-01	-6.385364819176440054e-01	-1.842668671085237742e-01	1.719789411320062633e-01	-1.210730727922471495e+00	-1.146502537503802488e+00	1.298344375753829105e+00	-1.954291338494794861e+00	1.187476634232133232e+00	7.273821166859437692e-01	-3.937648588935027671e-01	-2.455304323947957446e-01	-6.414474487051858853e-01	-1.270847906033508279e+00	-4.492549828793312439e-01	-6.529464514334616387e-01	-6.759069995202307002e-01	-9.133867557295024531e-01	4.833555563753745843e-01	2.676689032900873566e-01	-1.397925892132323988e-01	5.205074652105832200e-01	1.491923296392493603e-01	8.870269823206269888e-02	-2.388713355344017908e-01	-2.556243537393753512e-02	4.959776930011411955e-01	6.186022659141975077e-02	5.619377362231922080e-01	-7.823442544721912473e-01	-1.598576933313854420e-01	-7.864334830575147040e-01
-4.572549342495916824e-01	-6.072993320248631921e-01	-1.360014257242550539e-01	9.207375945395654959e-01	5.358231168632208163e-01	-5.411206154391324796e-01	-6.251294648374688956e-01	7.614536108597654840e-01	3.332106678633354330e-02	-7.668856411500045711e-01	-6.063927869050833586e-01	-6.382538509177437813e-02	-7.811196422787987370e-02	-3.759646164943319935e-01	4.920414675351707512e-01	-3.636927181885564742e-01	-7.219560373494262606e-01	-4.500770746965776503e-01	-1.799845990920790340e-01	-7.474959473139394239e-01	1.074484304029756920e+00	1.186075326865611679e+00	-4.120649441266244772e-01	-5.025482628571832366e-01	-3.594401330403835804e-01	5.559757773794178348e-01	-6.217380153591232084e-01	-6.570651522096295771e-01	4.907679763027816833e-01	-7.048620884627804228e-01	7.955760073346207495e-02	-2.398598029635212181e-01	4.428341117466599863e-01	-4.869108488872151974e-01	-6.265351431782038016e-01	-2.017286003418249929e-01	-2.579454498584213162e+00	6.504801896431674502e-01	-6.996619064715522418e-01	1.681717116575584203e+00	8.739310323157362115e-01	1.468956841005490510e+00	-3.031078291656865709e-01	-7.689818556666420113e-01	3.474926608361296378e-03	-5.657348026431076038e-01	-1.370391055745826536e-01	-1.839382934365240585e+00	2.779288604892273362e+00	-1.931752540375195892e-01	6.485935967580579442e-01	7.926830980464786292e-01	5.149065031792730007e-01	-1.526494054486908780e+00	-5.859252680235222943e-01	1.074858202453372158e+00	-1.104821800831381484e+00	-3.041012451124288085e-01	-7.863711083541610747e-02	-2.128993642130484254e+00	-7.139181624943145010e-01	-5.000408602114436891e-03	-1.541428547574416053e-01	-6.459108439527947443e-01	7.414639326454909307e-01	-1.388816229882955611e+00	-3.914150684585719353e-01	-2.188621061270183132e-01	9.081038759991830744e-01	-1.489729761099412575e-01	-1.283181359951638623e+00	7.652797401690333290e-01	-1.062874906581630974e+00	-1.139028221410996355e+00	-4.835712791984156378e-01	1.983371500326993608e-01	-5.424428194162014272e-01	-9.754404935077690686e-01	-7.901084888177889454e-01	-8.007529312044154857e-01	-6.467956588961568665e-01	-3.555332003025925003e-01	-2.895683085795799916e-01	-3.477455120591317894e-01	-5.636916823374251567e-02	1.881031874575256335e-01	-2.388222281560116733e-01	2.795707535738192195e-01	4.223233363959970621e-01	-4.848017233347292065e-01	3.766444759101009176e-02	1.260951720306671131e+00	-1.487195566850257000e+00	1.015729880812887981e-01	-6.523424351771510699e-01	-3.135010211368139399e-01
-3.042148926653148178e-01	8.881332852889617033e-03	-3.338926484895802238e-01	-4.143055438452321604e-01	-7.414367175176481695e-01	2.030414337896506716e+00	3.130922814073208715e-01	2.648318465690395751e-01	1.117062933062730856e+00	3.228548822384368355e-01	-7.313630239953587686e-02	8.313597029893330381e-01	-9.062228897635918323e-02	2.473409590587375195e+00	1.227603803950526817e+00	-4.678272044946630848e-01	6.640181214429138334e-01	6.691598122730765263e-01	2.917718509394793269e-01	1.134451607356531611e+00	-1.301310431282912905e+00	-3.216012765664201245e-01	-1.083230839101192888e+00	5.332150160775877001e-01	-1.245555081063428160e+00	-1.486854968993028825e-01	2.252877305082945647e-01	-2.220499365444994488e-01	-1.636431453264294150e-02	-1.323685510973695856e-01	-1.359944811690441679e-01	-5.313481519257349239e-01	1.029919028871326026e+00	3.063552560760459120e-01	2.668128276122727183e+00	-7.826087753825742288e-01	-7.617431730135060253e-01	-5.152726162499836615e-01	6.258375165512085614e-01	-1.353884683851443560e+00	-7.786428598722262839e-02	-4.862493454280857330e-01	4.141434289623393411e-02	-4.738664047371863863e-01	-4.161906624111640918e-01	-6.459259786513341095e-02	-5.293065824385335683e-01	3.609742527089835895e-01	-4.189178209885192627e-01	-4.401987199028678521e-01	-1.981118100775067503e-01	-7.420482659423109917e-01	-5.441369771773455488e-01	1.593400235548574795e+00	7.740984944392352851e-01	-5.133762856840384803e-01	-4.835903474420414315e-03	9.205491867030839437e-01	-1.165427191618536584e+00	1.549985699933750793e-01	8.395476539359282286e-01	7.548514304549612808e-01	6.138404339778447127e-01	8.372105931368099829e-02	3.916425235008672567e-01	-3.395155997073323051e-01	-2.179564830924008989e-01	-5.128444235837016363e-01	1.457256031839729404e+00	-6.159630190500742231e-01	-1.544173188363713756e+00	-1.792854467578452182e-01	-3.856502912701429558e-02	-5.633658261131228029e-01	2.928765300514674444e-02	-9.182828736765873134e-02	4.511259020931817632e-01	2.295065264161378349e-01	-4.328757669179666423e-01	6.157518529267577145e-01	-1.093116017602056900e+00	1.179004823176539318e+00	9.908958315831897234e-01	2.113904990919088511e-01	-4.375278222278459750e-01	-2.146588045072175543e-01	-4.356990890746981204e-01	3.068738506740893365e-02	2.473286196947807047e-01	-9.582935215873865376e-02	1.544881260966731507e+00	6.756708436621722269e-01	7.437977606765124872e-01	-5.483227148228485559e-01	5.927162558299404749e-01	-6.412237844717213475e-01
-1.030712702510501400e+00	-4.935165067073580825e-01	1.746613977719741806e+00	-1.308016141482748695e+00	-2.385368282226674741e-01	-7.187938440483259139e-01	-1.992154390471176650e-01	2.294759519291355437e-02	4.985982998808099476e-01	-1.030304626381843836e+00	6.834982646574089271e-02	1.602862116175981788e-01	4.106599411323970661e-01	-7.449658714334583820e-01	-1.642260858601710227e+00	-3.004166055105306765e-01	9.002502898962313482e-01	-1.637945985013103511e+00	-3.865516317386859524e-01	8.068861870121727398e-01	-1.255702241936320851e+00	-3.572602809436626337e-01	1.505338093430573343e+00	-8.042906564462982688e-01	-2.192822500616221415e+00	-2.672858069809992340e-02	-3.873831194523725402e-02	-4.590909301634178985e-01	-9.186965343489917890e-01	4.145645955475126265e-01	-6.024995518740452471e-01	-2.017755532269102925e-01	1.018475425854749872e-01	7.256418692964259343e-01	-1.899544312859394735e-01	1.740590371117054988e-02	-2.249349509727007757e+00	-3.842620419469228721e-01	-9.561975940155581499e-01	-4.789411312861223680e-01	-7.224734518942539374e-01	-4.254387115265358399e-01	2.730995209001946950e-02	-2.110132719317791838e-01	-1.431477501585172396e+00	-6.549587743017685204e-01	-1.679028407207962259e-01	-4.289008479299801779e-01	-1.117972295437568375e+00	-4.596547221330316013e-01	-6.175267745455064183e-01	-5.378626951900297021e-02	-8.582248687393067010e-01	5.087102670863422743e-02	-1.940105746784231422e-01	2.479817525891681723e-02	-8.646151387382715603e-01	7.332464304086536711e-01	-1.311737058323945604e+00	9.527554435588095894e-01	-1.042277886249190377e+00	2.255923529786361681e-01	9.935505104031764345e-01	-3.032442793592868835e-01	2.823852679342961358e-01	-5.275920783469763009e-01	-5.359355699790601113e-01	-6.246494310334976818e-01	-8.560051410501625657e-01	9.656291126775949918e-01	-1.130362940226811386e+00	5.774310766883357093e-01	3.807199419013156949e-01	1.374154222289877936e+00	1.498262989488187424e-01	-3.221951804300755146e-03	2.149520738407054155e-01	5.127405595642200442e-01	-2.767685646124145027e-01	-5.398634316520242171e-01	-1.236892228009745104e-01	3.539986077437033418e-01	6.533063600070577737e-01	2.208573596746589152e-01	3.897739030698837981e-01	-8.276148274020843632e-01	-9.236223866278074901e-01	4.624768897944583901e-01	6.047108759759027841e-01	1.049536548485319631e+00	5.038409237222913895e-01	7.030688194904279875e-01	1.058668892565546082e+00	1.316635226233200118e-01	-7.768175368953445480e-03	3.120959722451263074e-01
-7.643426809300675195e-01	-1.141905135773960273e-01	7.921589371858531736e-01	-2.342676966026070035e-02	-7.483586761518716823e-01	-1.030824088796906457e+00	-3.609035894720941662e-01	-1.311713488978353048e+00	-1.159886653869533379e+00	-4.636403702349909395e-01	5.875690787872821508e-01	-2.530706121408348164e-01	-3.448832838137388390e-01	1.384867208572272412e-01	-1.205732091740080003e+00	-5.927545059055097099e-01	-3.974685010822092135e-01	-1.502135591681534946e-02	-1.229491137128090328e+00	-3.564280763986439338e-01	-5.665976063600365320e-01	-5.927546296443257923e-01	-7.643586308974228416e-01	-1.145820394512252482e+00	2.682701311455443882e+00	9.500390318299820613e-01	-7.668985231325445850e-01	-1.138064416156076009e+00	-1.466520921272131073e+00	-1.053357473569784375e+00	-1.204898417073183126e+00	-1.428504775805746307e+00	-9.284211124716692520e-01	-1.333087465056965959e+00	-1.463686232553724320e+00	-1.303880764094604183e+00	3.033059735132770385e+00	6.679756350630350337e-02	7.483446695299063034e-01	-4.096600014070255757e-01	2.298500763677657766e-01	-3.563583211548356222e-01	-7.377979543521380190e-01	-1.470507474778257384e+00	-1.541949858123998318e+00	4.261054820222158757e-01	8.462995082789387391e-01	-4.448983460818109470e-01	9.516512770895814155e-01	6.994728148777303867e-01	6.017659013937938228e-01	-5.002403040915532895e-01	-1.100070070564677538e+00	6.626995927680261467e-01	-1.371324855829998191e+00	-1.008107007386565224e+00	-1.268973012045282456e+00	-7.026403209806955097e-01	9.768182194395904627e-01	1.332778625903415504e-01	2.177997354729770685e-01	1.162775653966411221e-01	1.322185863904069836e-01	-9.361885673927511364e-01	-9.709420706595141004e-01	-8.180099338983459756e-01	-5.687760670483240633e-01	-7.870766058077245386e-01	-7.216759853523420087e-01	-6.147130691988069717e-01	-3.703844409260377279e-01	-1.402024086183399243e+00	1.043156220161853831e+00	-5.525421745105689730e-01	-7.735433777047224790e-01	-4.559378250060823756e-01	-5.362078347967333958e-01	-1.003114947922623124e+00	-1.086806776022764431e+00	-7.017303234226659470e-01	-1.159716021234785677e+00	-9.112517784169066326e-01	1.348577542265192442e+00	-4.695098720140875037e-01	3.254107636391097569e-01	-8.727510538565133036e-01	-1.421955004101373432e-01	-1.314070902663500462e+00	-1.052523348437424788e+00	4.392531730526991890e-02	-3.574051443516721438e-01	-7.343875798492380813e-01	-1.207794838267672421e+00	1.040824209774856013e-01	-4.315986061372047433e-01	-5.379304188589396629e-01
-6.093135636418498535e-01	-4.115355681836832535e-01	-8.198554034504457189e-01	-3.644193685856311760e-01	1.984588531312615478e-01	-1.205420784057544159e+00	-3.109566107831445714e-01	-6.695152512403236278e-01	1.399947691497976709e+00	-4.668649976540568437e-03	-4.575801813055572764e-01	3.764573580241198369e-01	1.616750704101006297e+00	2.298321991001678055e-01	5.568650330450778396e-01	5.682323844370957833e-01	-5.727940247875632496e-01	-2.086873902064529385e-01	2.053538517679876219e-01	-5.238436033977283968e-01	7.109295775468711387e-01	-2.518501699866018684e-01	-1.964371185759050953e-01	-9.557731863707129294e-02	2.295049715266088253e+00	5.305270004738149581e-01	-1.192998891950393658e-01	6.927097830336789164e-01	-1.775049505062122404e-02	-5.728537078194303467e-01	7.898676278570462284e-01	1.207717119927676164e+00	1.881447191402373653e-01	-7.202497194993011387e-02	3.587541065947286167e-02	6.573147560305715453e-01	-1.053906981750749150e+00	4.151750355636229517e-01	9.367020842089478494e-01	-5.261120064635388394e-01	-7.310756667850882851e-01	-1.013090751016418739e-01	-2.717060380890938265e-01	6.014663329275456993e-01	1.020452427302283915e+00	9.308480409934490052e-03	2.529145542817452519e-01	3.816113384718605034e-02	2.690772426559783881e+00	4.155495494474236828e+00	-5.578695427878387347e-01	3.956509624101312017e-01	-5.968605342381653189e-01	-1.024176624763226240e+00	1.334825606670460296e-01	8.507917944030921609e-01	1.706967322552520372e+00	2.690901333351404801e-01	-1.192263150827478357e+00	1.553798790226774029e+00	-1.462914195638690185e+00	4.277018436837408122e-01	-2.543110755108470844e-01	3.276041275142139164e-01	-3.149475957364393230e-01	1.508218625526198398e-01	-1.039862436905427456e+00	-6.030407797479994114e-01	-8.160637151085295971e-01	-1.194204733403006369e+00	1.129021554041373276e+00	-1.008432378588867362e+00	8.524594781240796282e-01	-5.034270230856930511e-02	-8.584772586530049487e-01	-2.393033185946307206e-01	-7.432256551537691491e-01	-1.983065198832806020e-01	1.568110598412388035e-01	2.040315049721015850e+00	-2.105651772017047563e-01	-1.333900923974446151e+00	1.664858318322803010e-01	-2.381371088935310965e-01	-8.098037348704179017e-01	2.007257514073876425e+00	8.204655414393413615e-01	-2.398673730739404597e-01	-4.472204145683070231e-01	-1.139477313629062349e+00	1.123485443016827012e-01	-1.172298162017954525e-02	1.507278974252971304e+00	1.316223538069835886e-01	6.322577410296765787e-01	-1.572897222597525513e+00
9.733046018439404534e+00	1.558108869389987494e-01	-5.661432100095911135e-01	4.095046015452865618e-01	4.159346925368583303e-01	-2.308983122221335560e-01	-4.304253961062701195e-01	1.170012106411186803e+00	3.688937402967693707e-02	2.053308369365350883e-01	-5.181844193160325407e-01	-1.109529811607619654e-01	-9.728599941112331395e-01	5.760120219103803674e-01	1.113021334159483677e+00	1.231911713169365985e+00	5.531629808446869578e-01	-4.657125694545196648e-01	1.325458437474503759e+00	-7.457980484647425135e-01	2.997754331483888923e-01	1.138865743925473017e+00	2.175957329754569791e+00	1.045324079610632784e-01	2.702596606655153444e+00	6.137619965007171663e-01	-3.833106112136304144e-01	4.659542995330562265e-02	-2.703796231585595122e-01	-4.706711224983903263e-02	7.926573044803063572e-01	1.522608238751499976e-01	1.415471897009924929e+00	-3.090720364099471817e-01	1.538823431617608373e+00	-2.728009563899156942e-01	-6.729482402956207254e-01	-4.459653393557940770e-01	-6.266785076759828765e-01	1.752927184827571538e-01	-3.550597942201935697e-01	1.418781653824344735e-01	1.056120704711662972e+00	-3.324885123749847793e-01	2.052252515323091386e-01	-2.978654254778259625e-02	-2.250036855868149388e+00	-1.944013466687846137e+00	-9.989721604536033750e-01	-6.855388495111461866e-01	4.223382032112438234e-01	-1.698954916152612127e-01	-6.708471751123580296e-01	6.145328227034874136e-01	-2.055941819351865540e-01	-7.212320075565007427e-01	9.102334493354662381e-01	8.899768734192891051e-01	-5.220661755405465732e-01	2.069936504394440935e-01	5.485716296133643644e-01	5.504516440585150994e-01	-8.177401696564094713e-02	-1.459357149167974932e-01	3.001833258482730638e-01	-2.991717208418151822e-02	9.592415837832338754e-01	-1.896182990936283452e-01	1.972679969832314528e+00	-2.255842788386654418e-01	-2.612216311595908502e-01	1.309081726820136682e+00	-1.053660525456686647e+00	-1.270911596816523825e-01	-4.492392754332723559e-01	1.122986133571903578e+00	-6.055669078191788790e-01	6.842353034105316256e-01	7.854131178402209978e-02	6.431412808718576235e-01	1.443596754159114925e-01	-1.022855326280359411e-01	-4.854267320251682838e-01	-2.624346425352932499e-01	1.057218477066628748e-01	3.332050188380110689e-01	5.916642208374652823e-01	-4.507675988891291508e-01	-5.302289133842052332e-02	-1.749350643222497448e+00	1.391110019750804616e+00	3.676050227701255779e-01	4.486602110348114625e-01	-1.246762466575542239e-01	1.191002132879988684e+00	8.157963151720748485e-01
